id,cancelledOrderId,productId,productName,quantity,pricePerUnit,totalPrice,taxAmount,netAmount,createdAt,updatedAt
665,31,14,COKE 500ML(24PCS) SINGLE,39,10.71,417.7,0.0,417.7,2026-01-13 00:00:00+00,2026-01-13 00:00:00+00
666,31,12,COKE TIN(24PCS) CASE,1,342.86,342.9,0.0,342.9,2026-01-13 00:00:00+00,2026-01-13 00:00:00+00
667,31,12,COKE TIN(24PCS) SINGLE,3,14.29,42.9,0.0,42.9,2026-01-13 00:00:00+00,2026-01-13 00:00:00+00
668,31,34,ENERGY GOLD TIN SINGLE,3,17.86,53.6,0.0,53.6,2026-01-13 00:00:00+00,2026-01-13 00:00:00+00
669,31,9,LEMON 2L (9PCS) SINGLE,3,44.29,132.9,0.0,132.9,2026-01-13 00:00:00+00,2026-01-13 00:00:00+00
670,31,10,LEMON TIN(24PCS) CASE,1,342.86,342.9,0.0,342.9,2026-01-13 00:00:00+00,2026-01-13 00:00:00+00
671,31,10,LEMON TIN(24PCS) SINGLE,3,14.29,42.9,0.0,42.9,2026-01-13 00:00:00+00,2026-01-13 00:00:00+00
672,31,11,ORANGE TIN (24PCS) CASE,1,342.86,342.9,0.0,342.9,2026-01-13 00:00:00+00,2026-01-13 00:00:00+00
673,31,11,ORANGE TIN (24PCS) SINGLE,3,14.29,42.9,0.0,42.9,2026-01-13 00:00:00+00,2026-01-13 00:00:00+00
674,31,25,SUNCRUSH MANGO(24PCS) SINGLE,12,15.24,182.9,0.0,182.9,2026-01-13 00:00:00+00,2026-01-13 00:00:00+00
675,31,24,SUNCRUSH ORANGE 200ML(24PCS) SINGLE,12,15.24,182.9,0.0,182.9,2026-01-13 00:00:00+00,2026-01-13 00:00:00+00
676,31,32,gluco energy cup CASE,1,142.86,142.9,0.0,142.9,2026-01-13 00:00:00+00,2026-01-13 00:00:00+00
677,31,32,gluco energy cup SINGLE,36,5.95,214.2,0.0,214.2,2026-01-13 00:00:00+00,2026-01-13 00:00:00+00
678,31,33,gluco nimbu paani CASE,2,142.86,285.7,0.0,285.7,2026-01-13 00:00:00+00,2026-01-13 00:00:00+00
679,31,33,gluco nimbu paani SINGLE,48,5.95,285.6,0.0,285.6,2026-01-13 00:00:00+00,2026-01-13 00:00:00+00
680,32,29,1.5l INDEPENDENCE CASE,5,102.86,514.3,0.0,514.3,2026-01-22 00:00:00+00,2026-01-22 00:00:00+00
681,32,3,1L ORANGE SINGLE,7,23.57,165.0,0.0,165.0,2026-01-22 00:00:00+00,2026-01-22 00:00:00+00
682,32,30,1L a Sure water CASE,5,114.29,571.5,0.0,571.5,2026-01-22 00:00:00+00,2026-01-22 00:00:00+00
683,32,6,200 ML LEMON CASH 30PCS,2,150.0,300.0,0.0,300.0,2026-01-22 00:00:00+00,2026-01-22 00:00:00+00
684,32,17,200ML MANGO (30PCS) CASE,2,200.0,400.0,0.0,400.0,2026-01-22 00:00:00+00,2026-01-22 00:00:00+00
685,32,1,200ML ORANGE CASE,2,150.0,300.0,0.0,300.0,2026-01-22 00:00:00+00,2026-01-22 00:00:00+00
686,32,31,200ML PANNER SODA(30PCS) CASE,2,150.0,300.0,0.0,300.0,2026-01-22 00:00:00+00,2026-01-22 00:00:00+00
687,32,7,500ML LEMON (24PCS) CASE,1,257.14,257.1,0.0,257.1,2026-01-22 00:00:00+00,2026-01-22 00:00:00+00
688,32,2,500ML ORANGE CASE,1,257.14,257.1,0.0,257.1,2026-01-22 00:00:00+00,2026-01-22 00:00:00+00
689,32,28,750ml INDEPENDENCE WATER (15PCS) CASE,5,85.71,428.6,0.0,428.6,2026-01-22 00:00:00+00,2026-01-22 00:00:00+00
690,32,13,COKE 200ML(30PCS) CASE,2,150.0,300.0,0.0,300.0,2026-01-22 00:00:00+00,2026-01-22 00:00:00+00
691,32,16,COKE 2L(9PCS) SINGLE,5,44.29,221.4,0.0,221.4,2026-01-22 00:00:00+00,2026-01-22 00:00:00+00
692,32,14,COKE 500ML(24PCS) CASE,1,257.14,257.1,0.0,257.1,2026-01-22 00:00:00+00,2026-01-22 00:00:00+00
693,32,12,COKE TIN(24PCS) CASE,1,342.86,342.9,0.0,342.9,2026-01-22 00:00:00+00,2026-01-22 00:00:00+00
694,32,34,ENERGY GOLD TIN CASE,1,428.57,428.6,0.0,428.6,2026-01-22 00:00:00+00,2026-01-22 00:00:00+00
695,32,9,LEMON 2L (9PCS) SINGLE,4,44.29,177.2,0.0,177.2,2026-01-22 00:00:00+00,2026-01-22 00:00:00+00
696,32,10,LEMON TIN(24PCS) CASE,1,342.86,342.9,0.0,342.9,2026-01-22 00:00:00+00,2026-01-22 00:00:00+00
697,32,11,ORANGE TIN (24PCS) CASE,1,342.86,342.9,0.0,342.9,2026-01-22 00:00:00+00,2026-01-22 00:00:00+00
698,32,21,POWER UP 1L(12PCS) SINGLE,5,23.57,117.8,0.0,117.8,2026-01-22 00:00:00+00,2026-01-22 00:00:00+00
699,32,25,SUNCRUSH MANGO(24PCS) CASE,1,365.71,365.7,0.0,365.7,2026-01-22 00:00:00+00,2026-01-22 00:00:00+00
700,32,32,gluco energy cup CASE,1,142.86,142.9,0.0,142.9,2026-01-22 00:00:00+00,2026-01-22 00:00:00+00
701,32,33,gluco nimbu paani CASE,1,142.86,142.9,0.0,142.9,2026-01-22 00:00:00+00,2026-01-22 00:00:00+00
702,33,6,200 ML LEMON CASH 30PCS,19,134.29,2551.5,0.0,2551.5,2026-01-23 00:00:00+00,2026-01-23 00:00:00+00
703,33,17,200ML MANGO (30PCS) CASE,22,179.05,3939.1,0.0,3939.1,2026-01-23 00:00:00+00,2026-01-23 00:00:00+00
704,33,1,200ML ORANGE CASE,13,134.29,1745.8,0.0,1745.8,2026-01-23 00:00:00+00,2026-01-23 00:00:00+00
705,33,31,200ML PANNER SODA(30PCS) CASE,18,134.29,2417.2,0.0,2417.2,2026-01-23 00:00:00+00,2026-01-23 00:00:00+00
706,33,2,500ML ORANGE CASE,1,235.71,235.7,0.0,235.7,2026-01-23 00:00:00+00,2026-01-23 00:00:00+00
707,33,13,COKE 200ML(30PCS) CASE,13,134.29,1745.8,0.0,1745.8,2026-01-23 00:00:00+00,2026-01-23 00:00:00+00
708,33,13,COKE 200ML(30PCS) SINGLE,10,4.5,45.0,0.0,45.0,2026-01-23 00:00:00+00,2026-01-23 00:00:00+00
709,33,14,COKE 500ML(24PCS) CASE,1,235.71,235.7,0.0,235.7,2026-01-23 00:00:00+00,2026-01-23 00:00:00+00
710,33,37,Nimbu paani pet CASE,5,176.19,881.0,0.0,881.0,2026-01-23 00:00:00+00,2026-01-23 00:00:00+00
711,33,32,gluco energy cup CASE,2,133.33,266.7,0.0,266.7,2026-01-23 00:00:00+00,2026-01-23 00:00:00+00
712,34,6,200 ML LEMON CASH 30PCS,1,142.86,142.9,0.0,142.9,2026-01-28 00:00:00+00,2026-01-28 00:00:00+00
713,34,17,200ML MANGO (30PCS) CASE,2,190.48,381.0,0.0,381.0,2026-01-28 00:00:00+00,2026-01-28 00:00:00+00
714,34,7,500ML LEMON (24PCS) CASE,1,257.14,257.1,0.0,257.1,2026-01-28 00:00:00+00,2026-01-28 00:00:00+00
715,34,13,COKE 200ML(30PCS) CASE,1,142.86,142.9,0.0,142.9,2026-01-28 00:00:00+00,2026-01-28 00:00:00+00
716,35,6,200 ML LEMON CASH 30PCS,1,150.0,150.0,0.0,150.0,2026-01-28 00:00:00+00,2026-01-28 00:00:00+00
717,35,31,200ML PANNER SODA(30PCS) CASE,1,150.0,150.0,0.0,150.0,2026-01-28 00:00:00+00,2026-01-28 00:00:00+00
718,35,13,COKE 200ML(30PCS) CASE,1,150.0,150.0,0.0,150.0,2026-01-28 00:00:00+00,2026-01-28 00:00:00+00
719,36,29,1.5l INDEPENDENCE CASE,3,102.86,308.6,0.0,308.6,2026-01-31 00:00:00+00,2026-01-31 00:00:00+00
720,36,3,1L ORANGE CASE,1,282.86,282.9,0.0,282.9,2026-01-31 00:00:00+00,2026-01-31 00:00:00+00
721,36,30,1L a Sure water CASE,5,114.29,571.5,0.0,571.5,2026-01-31 00:00:00+00,2026-01-31 00:00:00+00
722,36,6,200 ML LEMON CASH 30PCS,20,150.0,3000.0,0.0,3000.0,2026-01-31 00:00:00+00,2026-01-31 00:00:00+00
723,36,17,200ML MANGO (30PCS) CASE,20,200.0,4000.0,0.0,4000.0,2026-01-31 00:00:00+00,2026-01-31 00:00:00+00
724,36,1,200ML ORANGE CASE,20,150.0,3000.0,0.0,3000.0,2026-01-31 00:00:00+00,2026-01-31 00:00:00+00
725,36,31,200ML PANNER SODA(30PCS) CASE,20,150.0,3000.0,0.0,3000.0,2026-01-31 00:00:00+00,2026-01-31 00:00:00+00
726,36,23,250ML ENERGY BERRY KICK(30PCS) CASE,10,278.57,2785.7,0.0,2785.7,2026-01-31 00:00:00+00,2026-01-31 00:00:00+00
727,36,7,500ML LEMON (24PCS) CASE,5,257.14,1285.7,0.0,1285.7,2026-01-31 00:00:00+00,2026-01-31 00:00:00+00
728,36,2,500ML ORANGE CASE,5,257.14,1285.7,0.0,1285.7,2026-01-31 00:00:00+00,2026-01-31 00:00:00+00
729,36,38,500ml soda CASE,5,228.57,1142.8,0.0,1142.8,2026-01-31 00:00:00+00,2026-01-31 00:00:00+00
730,36,28,750ml INDEPENDENCE WATER (15PCS) CASE,20,85.71,1714.2,0.0,1714.2,2026-01-31 00:00:00+00,2026-01-31 00:00:00+00
731,36,15,COKE 1L(12PCS) CASE,1,282.86,282.9,0.0,282.9,2026-01-31 00:00:00+00,2026-01-31 00:00:00+00
732,36,13,COKE 200ML(30PCS) CASE,20,150.0,3000.0,0.0,3000.0,2026-01-31 00:00:00+00,2026-01-31 00:00:00+00
733,36,12,COKE TIN(24PCS) CASE,1,342.86,342.9,0.0,342.9,2026-01-31 00:00:00+00,2026-01-31 00:00:00+00
734,36,34,ENERGY GOLD TIN CASE,1,428.57,428.6,0.0,428.6,2026-01-31 00:00:00+00,2026-01-31 00:00:00+00
735,36,8,LEMON 1L (12 PCS) CASE,1,282.86,282.9,0.0,282.9,2026-01-31 00:00:00+00,2026-01-31 00:00:00+00
736,36,10,LEMON TIN(24PCS) CASE,1,342.86,342.9,0.0,342.9,2026-01-31 00:00:00+00,2026-01-31 00:00:00+00
737,36,37,Nimbu paani pet CASE,5,200.0,1000.0,0.0,1000.0,2026-01-31 00:00:00+00,2026-01-31 00:00:00+00
738,36,11,ORANGE TIN (24PCS) CASE,1,342.86,342.9,0.0,342.9,2026-01-31 00:00:00+00,2026-01-31 00:00:00+00
739,36,25,SUNCRUSH MANGO(24PCS) CASE,3,365.71,1097.1,0.0,1097.1,2026-01-31 00:00:00+00,2026-01-31 00:00:00+00
740,36,26,SUNCRUSH MIXED FRUIT (24PCS) CASE,3,365.71,1097.1,0.0,1097.1,2026-01-31 00:00:00+00,2026-01-31 00:00:00+00
741,36,24,SUNCRUSH ORANGE 200ML(24PCS) CASE,3,365.71,1097.1,0.0,1097.1,2026-01-31 00:00:00+00,2026-01-31 00:00:00+00
742,37,29,1.5l INDEPENDENCE CASE,20,102.86,2057.2,0.0,2057.2,2026-02-05 00:00:00+00,2026-02-05 00:00:00+00
743,37,3,1L ORANGE CASE,2,282.86,565.7,0.0,565.7,2026-02-05 00:00:00+00,2026-02-05 00:00:00+00
744,37,41,2.25 coke CASE,2,657.0,1314.0,0.0,1314.0,2026-02-05 00:00:00+00,2026-02-05 00:00:00+00
745,37,40,2.25 orange CASE,2,469.29,938.6,0.0,938.6,2026-02-05 00:00:00+00,2026-02-05 00:00:00+00
746,37,39,2.25l lemon CASE,2,469.29,938.6,0.0,938.6,2026-02-05 00:00:00+00,2026-02-05 00:00:00+00
747,37,6,200 ML LEMON CASH 30PCS,20,150.0,3000.0,0.0,3000.0,2026-02-05 00:00:00+00,2026-02-05 00:00:00+00
748,37,17,200ML MANGO (30PCS) CASE,20,200.0,4000.0,0.0,4000.0,2026-02-05 00:00:00+00,2026-02-05 00:00:00+00
749,37,31,200ML PANNER SODA(30PCS) CASE,20,150.0,3000.0,0.0,3000.0,2026-02-05 00:00:00+00,2026-02-05 00:00:00+00
750,37,7,500ML LEMON (24PCS) CASE,5,257.14,1285.7,0.0,1285.7,2026-02-05 00:00:00+00,2026-02-05 00:00:00+00
751,37,2,500ML ORANGE CASE,5,257.14,1285.7,0.0,1285.7,2026-02-05 00:00:00+00,2026-02-05 00:00:00+00
752,37,36,500ml panner soda CASE,5,257.14,1285.7,0.0,1285.7,2026-02-05 00:00:00+00,2026-02-05 00:00:00+00
753,37,38,500ml soda CASE,5,228.57,1142.8,0.0,1142.8,2026-02-05 00:00:00+00,2026-02-05 00:00:00+00
754,37,28,750ml INDEPENDENCE WATER (15PCS) CASE,30,85.71,2571.3,0.0,2571.3,2026-02-05 00:00:00+00,2026-02-05 00:00:00+00
755,37,15,COKE 1L(12PCS) CASE,2,282.86,565.7,0.0,565.7,2026-02-05 00:00:00+00,2026-02-05 00:00:00+00
756,37,13,COKE 200ML(30PCS) CASE,20,150.0,3000.0,0.0,3000.0,2026-02-05 00:00:00+00,2026-02-05 00:00:00+00
757,37,12,COKE TIN(24PCS) CASE,5,342.86,1714.3,0.0,1714.3,2026-02-05 00:00:00+00,2026-02-05 00:00:00+00
758,37,34,ENERGY GOLD TIN CASE,5,428.57,2142.8,0.0,2142.8,2026-02-05 00:00:00+00,2026-02-05 00:00:00+00
759,37,8,LEMON 1L (12 PCS) CASE,2,282.86,565.7,0.0,565.7,2026-02-05 00:00:00+00,2026-02-05 00:00:00+00
760,37,10,LEMON TIN(24PCS) CASE,5,342.86,1714.3,0.0,1714.3,2026-02-05 00:00:00+00,2026-02-05 00:00:00+00
761,37,37,Nimbu paani pet CASE,5,200.0,1000.0,0.0,1000.0,2026-02-05 00:00:00+00,2026-02-05 00:00:00+00
762,37,11,ORANGE TIN (24PCS) CASE,5,342.86,1714.3,0.0,1714.3,2026-02-05 00:00:00+00,2026-02-05 00:00:00+00
763,38,41,2.25 coke SINGLE,3,73.0,219.0,0.0,219.0,2026-02-06 00:00:00+00,2026-02-06 00:00:00+00
764,38,40,2.25 orange SINGLE,3,52.14,156.4,0.0,156.4,2026-02-06 00:00:00+00,2026-02-06 00:00:00+00
765,38,39,2.25l lemon SINGLE,3,52.14,156.4,0.0,156.4,2026-02-06 00:00:00+00,2026-02-06 00:00:00+00
766,39,7,500ML LEMON (24PCS) SINGLE,8,10.71,85.7,0.0,85.7,2026-02-06 00:00:00+00,2026-02-06 00:00:00+00
767,39,2,500ML ORANGE SINGLE,8,10.71,85.7,0.0,85.7,2026-02-06 00:00:00+00,2026-02-06 00:00:00+00
768,39,14,COKE 500ML(24PCS) SINGLE,8,10.71,85.7,0.0,85.7,2026-02-06 00:00:00+00,2026-02-06 00:00:00+00
769,39,12,COKE TIN(24PCS) SINGLE,6,14.29,85.7,0.0,85.7,2026-02-06 00:00:00+00,2026-02-06 00:00:00+00
770,39,34,ENERGY GOLD TIN SINGLE,6,17.86,107.2,0.0,107.2,2026-02-06 00:00:00+00,2026-02-06 00:00:00+00
771,39,10,LEMON TIN(24PCS) SINGLE,6,14.29,85.7,0.0,85.7,2026-02-06 00:00:00+00,2026-02-06 00:00:00+00
772,39,11,ORANGE TIN (24PCS) SINGLE,6,14.29,85.7,0.0,85.7,2026-02-06 00:00:00+00,2026-02-06 00:00:00+00
773,40,6,200 ML LEMON CASH 30PCS,1,150.0,150.0,0.0,150.0,2026-02-06 00:00:00+00,2026-02-06 00:00:00+00
774,40,31,200ML PANNER SODA(30PCS) CASE,1,150.0,150.0,0.0,150.0,2026-02-06 00:00:00+00,2026-02-06 00:00:00+00
775,41,13,COKE 200ML(30PCS) CASE,1,150.0,150.0,0.0,150.0,2026-02-06 00:00:00+00,2026-02-06 00:00:00+00
776,42,38,500ml soda CASE,1,251.43,251.4,0.0,251.4,2026-02-07 00:00:00+00,2026-02-07 00:00:00+00
777,43,29,1.5l INDEPENDENCE CASE,2,102.86,205.7,0.0,205.7,2026-02-07 00:00:00+00,2026-02-07 00:00:00+00
778,43,28,750ml INDEPENDENCE WATER (15PCS) CASE,2,85.71,171.4,0.0,171.4,2026-02-07 00:00:00+00,2026-02-07 00:00:00+00
779,44,30,1L a Sure water CASE,1,114.29,114.3,0.0,114.3,2026-02-07 00:00:00+00,2026-02-07 00:00:00+00
780,44,28,750ml INDEPENDENCE WATER (15PCS) CASE,1,85.71,85.7,0.0,85.7,2026-02-07 00:00:00+00,2026-02-07 00:00:00+00
781,45,40,2.25 orange CASE,1,469.29,469.3,0.0,469.3,2026-02-08 00:00:00+00,2026-02-08 00:00:00+00
782,45,39,2.25l lemon CASE,1,469.29,469.3,0.0,469.3,2026-02-08 00:00:00+00,2026-02-08 00:00:00+00
783,46,29,1.5l INDEPENDENCE CASE,5,102.86,514.3,0.0,514.3,2026-02-11 00:00:00+00,2026-02-11 00:00:00+00
784,46,30,1L a Sure water CASE,5,114.29,571.5,0.0,571.5,2026-02-11 00:00:00+00,2026-02-11 00:00:00+00
785,46,6,200 ML LEMON CASH 30PCS,1,150.0,150.0,0.0,150.0,2026-02-11 00:00:00+00,2026-02-11 00:00:00+00
786,46,17,200ML MANGO (30PCS) CASE,1,200.0,200.0,0.0,200.0,2026-02-11 00:00:00+00,2026-02-11 00:00:00+00
787,46,1,200ML ORANGE CASE,1,150.0,150.0,0.0,150.0,2026-02-11 00:00:00+00,2026-02-11 00:00:00+00
788,46,31,200ML PANNER SODA(30PCS) CASE,1,150.0,150.0,0.0,150.0,2026-02-11 00:00:00+00,2026-02-11 00:00:00+00
789,46,28,750ml INDEPENDENCE WATER (15PCS) CASE,5,85.71,428.6,0.0,428.6,2026-02-11 00:00:00+00,2026-02-11 00:00:00+00
790,46,13,COKE 200ML(30PCS) CASE,1,150.0,150.0,0.0,150.0,2026-02-11 00:00:00+00,2026-02-11 00:00:00+00
791,47,6,200 ML LEMON CASH 30PCS,1,150.0,150.0,0.0,150.0,2026-02-11 00:00:00+00,2026-02-11 00:00:00+00
792,47,17,200ML MANGO (30PCS) CASE,1,200.0,200.0,0.0,200.0,2026-02-11 00:00:00+00,2026-02-11 00:00:00+00
793,47,1,200ML ORANGE CASE,1,150.0,150.0,0.0,150.0,2026-02-11 00:00:00+00,2026-02-11 00:00:00+00
794,47,31,200ML PANNER SODA(30PCS) CASE,1,150.0,150.0,0.0,150.0,2026-02-11 00:00:00+00,2026-02-11 00:00:00+00
795,47,13,COKE 200ML(30PCS) CASE,1,150.0,150.0,0.0,150.0,2026-02-11 00:00:00+00,2026-02-11 00:00:00+00
796,48,13,COKE 200ML(30PCS) CASE,3,150.0,450.0,0.0,450.0,2026-02-11 00:00:00+00,2026-02-11 00:00:00+00
797,48,14,COKE 500ML(24PCS) CASE,1,257.14,257.1,0.0,257.1,2026-02-11 00:00:00+00,2026-02-11 00:00:00+00
798,48,12,COKE TIN(24PCS) CASE,1,342.86,342.9,0.0,342.9,2026-02-11 00:00:00+00,2026-02-11 00:00:00+00
799,49,17,200ML MANGO (30PCS) CASE,1,200.0,200.0,0.0,200.0,2026-02-11 00:00:00+00,2026-02-11 00:00:00+00
800,49,13,COKE 200ML(30PCS) CASE,2,150.0,300.0,0.0,300.0,2026-02-11 00:00:00+00,2026-02-11 00:00:00+00
801,49,37,Nimbu paani pet CASE,1,200.0,200.0,0.0,200.0,2026-02-11 00:00:00+00,2026-02-11 00:00:00+00
802,49,42,gluco energy pet CASE,1,200.0,200.0,0.0,200.0,2026-02-11 00:00:00+00,2026-02-11 00:00:00+00
803,50,28,750ml INDEPENDENCE WATER (15PCS) CASE,1,85.71,85.7,0.0,85.7,2026-02-11 00:00:00+00,2026-02-11 00:00:00+00
804,51,41,2.25 coke SINGLE,3,52.14,156.4,0.0,156.4,2026-02-13 00:00:00+00,2026-02-13 00:00:00+00
805,51,39,2.25l lemon SINGLE,3,52.14,156.4,0.0,156.4,2026-02-13 00:00:00+00,2026-02-13 00:00:00+00
806,51,17,200ML MANGO (30PCS) CASE,1,200.0,200.0,0.0,200.0,2026-02-13 00:00:00+00,2026-02-13 00:00:00+00
807,52,6,200 ML LEMON CASH 30PCS,2,150.0,300.0,0.0,300.0,2026-02-13 00:00:00+00,2026-02-13 00:00:00+00
808,52,1,200ML ORANGE CASE,2,150.0,300.0,0.0,300.0,2026-02-13 00:00:00+00,2026-02-13 00:00:00+00
809,52,31,200ML PANNER SODA(30PCS) CASE,2,150.0,300.0,0.0,300.0,2026-02-13 00:00:00+00,2026-02-13 00:00:00+00
810,52,13,COKE 200ML(30PCS) CASE,2,150.0,300.0,0.0,300.0,2026-02-13 00:00:00+00,2026-02-13 00:00:00+00
811,53,1,200ML ORANGE CASE,1,150.0,150.0,0.0,150.0,2026-02-13 00:00:00+00,2026-02-13 00:00:00+00
812,54,29,1.5l INDEPENDENCE 12PC CASE,1,137.14,137.1,0.0,137.1,2026-02-14 00:00:00+00,2026-02-14 00:00:00+00
813,54,28,750ml INDEPENDENCE WATER (15PCS) CASE,1,85.71,85.7,0.0,85.7,2026-02-14 00:00:00+00,2026-02-14 00:00:00+00
814,55,17,200ML MANGO (30PCS) CASE,1,200.0,200.0,0.0,200.0,2026-02-14 00:00:00+00,2026-02-14 00:00:00+00
815,55,1,200ML ORANGE CASE,1,150.0,150.0,0.0,150.0,2026-02-14 00:00:00+00,2026-02-14 00:00:00+00
816,56,7,500ML LEMON (24PCS) SINGLE,6,10.71,64.3,0.0,64.3,2026-02-14 00:00:00+00,2026-02-14 00:00:00+00
817,56,2,500ML ORANGE SINGLE,6,10.71,64.3,0.0,64.3,2026-02-14 00:00:00+00,2026-02-14 00:00:00+00
818,56,36,500ml panner soda SINGLE,6,10.71,64.3,0.0,64.3,2026-02-14 00:00:00+00,2026-02-14 00:00:00+00
819,56,14,COKE 500ML(24PCS) SINGLE,6,10.71,64.3,0.0,64.3,2026-02-14 00:00:00+00,2026-02-14 00:00:00+00
820,57,28,750ml INDEPENDENCE WATER (15PCS) CASE,200,85.71,17142.0,0.0,17142.0,2026-02-15 00:00:00+00,2026-02-15 00:00:00+00
821,58,28,750ml INDEPENDENCE WATER (15PCS) CASE,250,85.71,21427.5,0.0,21427.5,2026-02-15 00:00:00+00,2026-02-15 00:00:00+00
822,59,24,SUNCRUSH ORANGE 200ML(24PCS) CASE,1,365.71,365.7,0.0,365.7,2026-02-16 00:00:00+00,2026-02-16 00:00:00+00
823,60,7,500ML LEMON (24PCS) CASE,1,274.29,274.3,0.0,274.3,2026-02-17 00:00:00+00,2026-02-17 00:00:00+00
824,60,14,COKE 500ML(24PCS) CASE,1,274.29,274.3,0.0,274.3,2026-02-17 00:00:00+00,2026-02-17 00:00:00+00
825,61,6,200 ML LEMON CASH 30PCS,1,150.0,150.0,0.0,150.0,2026-02-17 00:00:00+00,2026-02-17 00:00:00+00
826,61,1,200ML ORANGE CASE,1,150.0,150.0,0.0,150.0,2026-02-17 00:00:00+00,2026-02-17 00:00:00+00
827,62,6,200 ML LEMON CASH 30PCS,1,150.0,150.0,0.0,150.0,2026-02-17 00:00:00+00,2026-02-17 00:00:00+00
828,62,1,200ML ORANGE CASE,1,150.0,150.0,0.0,150.0,2026-02-17 00:00:00+00,2026-02-17 00:00:00+00
829,63,34,ENERGY GOLD TIN CASE,1,428.57,428.6,0.0,428.6,2026-02-17 00:00:00+00,2026-02-17 00:00:00+00
830,64,38,500ml soda CASE,1,228.57,228.6,0.0,228.6,2026-02-17 00:00:00+00,2026-02-17 00:00:00+00
831,65,17,200ML MANGO (30PCS) CASE,1,200.0,200.0,0.0,200.0,2026-02-19 00:00:00+00,2026-02-19 00:00:00+00
832,66,7,500ML LEMON (24PCS) SINGLE,8,10.71,85.7,0.0,85.7,2026-02-19 00:00:00+00,2026-02-19 00:00:00+00
833,66,35,500ML MANGO SINGLE,8,19.05,152.4,0.0,152.4,2026-02-19 00:00:00+00,2026-02-19 00:00:00+00
834,66,2,500ML ORANGE SINGLE,8,10.71,85.7,0.0,85.7,2026-02-19 00:00:00+00,2026-02-19 00:00:00+00
835,67,17,200ML MANGO (30PCS) CASE,1,200.0,200.0,0.0,200.0,2026-02-19 00:00:00+00,2026-02-19 00:00:00+00
836,68,41,2.25 coke SINGLE,3,52.14,156.4,0.0,156.4,2026-02-19 00:00:00+00,2026-02-19 00:00:00+00
837,68,40,2.25 orange SINGLE,3,52.14,156.4,0.0,156.4,2026-02-19 00:00:00+00,2026-02-19 00:00:00+00
838,68,39,2.25l lemon SINGLE,3,52.14,156.4,0.0,156.4,2026-02-19 00:00:00+00,2026-02-19 00:00:00+00
839,68,6,200 ML LEMON CASH 30PCS,1,150.0,150.0,0.0,150.0,2026-02-19 00:00:00+00,2026-02-19 00:00:00+00
840,68,17,200ML MANGO (30PCS) CASE,1,200.0,200.0,0.0,200.0,2026-02-19 00:00:00+00,2026-02-19 00:00:00+00
841,68,1,200ML ORANGE CASE,1,150.0,150.0,0.0,150.0,2026-02-19 00:00:00+00,2026-02-19 00:00:00+00
842,68,31,200ML PANNER SODA(30PCS) CASE,1,150.0,150.0,0.0,150.0,2026-02-19 00:00:00+00,2026-02-19 00:00:00+00
843,68,7,500ML LEMON (24PCS) SINGLE,12,10.71,128.5,0.0,128.5,2026-02-19 00:00:00+00,2026-02-19 00:00:00+00
844,68,35,500ML MANGO CASE,1,457.14,457.1,0.0,457.1,2026-02-19 00:00:00+00,2026-02-19 00:00:00+00
845,68,2,500ML ORANGE SINGLE,12,10.71,128.5,0.0,128.5,2026-02-19 00:00:00+00,2026-02-19 00:00:00+00
846,68,14,COKE 500ML(24PCS) CASE,1,257.14,257.1,0.0,257.1,2026-02-19 00:00:00+00,2026-02-19 00:00:00+00
847,69,6,200 ML LEMON CASH 30PCS,1,150.0,150.0,0.0,150.0,2026-02-19 00:00:00+00,2026-02-19 00:00:00+00
848,135,29,1.5l INDEPENDENCE CASE9,1,102.86,102.9,0.0,102.9,2026-03-07 12:26:45+00,2026-03-07 12:26:45+00
849,135,7,500ML LEMON (24PCS) SINGLE,6,10.71,64.3,0.0,64.3,2026-03-07 12:26:45+00,2026-03-07 12:26:45+00
850,135,2,500ML ORANGE SINGLE,6,10.71,64.3,0.0,64.3,2026-03-07 12:26:45+00,2026-03-07 12:26:45+00
851,135,36,500ml panner soda SINGLE,6,10.71,64.3,0.0,64.3,2026-03-07 12:26:45+00,2026-03-07 12:26:45+00
852,135,28,750ml INDEPENDENCE WATER (15PCS) CASE,1,85.71,85.7,0.0,85.7,2026-03-07 12:26:45+00,2026-03-07 12:26:45+00
853,135,13,COKE 200ML(30PCS) CASE,1,150.0,150.0,0.0,150.0,2026-03-07 12:26:45+00,2026-03-07 12:26:45+00
854,135,14,COKE 500ML(24PCS) SINGLE,6,10.71,64.3,0.0,64.3,2026-03-07 12:26:45+00,2026-03-07 12:26:45+00
855,135,12,COKE TIN(24PCS) SINGLE,8,14.29,114.3,0.0,114.3,2026-03-07 12:26:45+00,2026-03-07 12:26:45+00
856,135,34,ENERGY GOLD TIN SINGLE,10,18.15,181.5,0.0,181.5,2026-03-07 12:26:45+00,2026-03-07 12:26:45+00
857,135,10,LEMON TIN(24PCS) SINGLE,8,14.29,114.3,0.0,114.3,2026-03-07 12:26:45+00,2026-03-07 12:26:45+00
858,135,11,ORANGE TIN (24PCS) SINGLE,8,14.29,114.3,0.0,114.3,2026-03-07 12:26:45+00,2026-03-07 12:26:45+00
859,136,6,200 ML LEMON CASH 30PCS,1,150.0,150.0,0.0,150.0,2026-03-07 12:26:45+00,2026-03-07 12:26:45+00
860,136,17,200ML MANGO (30PCS) CASE,1,200.0,200.0,0.0,200.0,2026-03-07 12:26:45+00,2026-03-07 12:26:45+00
